RUTA,FECHA,DIA SEMANA,HORA PREVIA,PARADA,ORIENTACION,HORA CAMION
231,06-10-2020,1,14:08:00,66,0,14:28:00
231,10-03-2021,2,22:16:00,117,0,22:36:00
231,20-11-2020,4,20:21:00,56,0,20:41:00
231,17-05-2020,6,08:42:00,6,0,09:02:00
231,04-03-2022,4,12:02:00,57,0,12:22:00
231,13-03-2020,4,20:02:00,6,0,20:22:00
231,20-03-2022,6,17:54:00,49,0,18:14:00
231,05-04-2021,0,18:34:00,99,0,18:54:00
231,20-01-2020,0,12:44:00,88,0,13:04:00
231,22-04-2022,4,19:35:00,27,0,19:55:00
231,27-03-2021,5,19:29:00,43,0,19:49:00
231,29-01-2023,6,14:02:00,6,0,14:22:00
231,06-09-2022,1,10:41:00,83,0,11:01:00
231,12-01-2020,6,14:22:00,6,0,14:42:00
231,11-04-2022,0,13:21:00,34,0,13:41:00
231,05-09-2022,0,17:51:00,45,0,18:11:00
231,07-12-2020,0,13:36:00,51,0,13:56:00
231,25-04-2022,0,00:00,116,0,08:35:00
231,04-09-2022,6,10:12:00,71,0,10:32:00
231,18-03-2020,2,16:26:00,91,0,16:46:00
231,06-10-2020,1,16:21:00,34,0,16:41:00
231,28-04-2022,3,20:36:00,76,0,20:56:00
231,03-06-2021,3,13:40:00,105,0,14:00:00
231,03-08-2020,0,14:59:00,126,0,15:19:00
231,24-06-2020,2,17:27:00,41,0,17:47:00
231,21-01-2022,4,15:09:00,67,0,15:29:00
231,04-05-2021,1,15:01:00,4,0,15:21:00
231,05-01-2021,1,16:15:00,75,0,16:35:00
231,18-08-2021,2,21:25:00,90,0,21:45:00
231,05-01-2022,2,11:58:00,53,0,12:18:00
231,14-01-2023,5,00:00,89,0,08:05:00
231,11-11-2022,4,10:01:00,83,0,10:21:00
231,19-04-2021,0,08:21:00,5,0,08:41:00
231,21-07-2021,2,22:19:00,127,0,22:39:00
231,10-11-2020,1,17:52:00,71,0,18:12:00
231,03-04-2022,6,21:06:00,63,0,21:26:00
231,30-11-2020,0,19:29:00,18,0,19:49:00
231,24-12-2020,3,21:11:00,69,0,21:31:00
231,07-05-2021,4,11:26:00,13,0,11:46:00
231,02-03-2021,1,20:39:00,54,0,20:59:00
231,25-08-2021,2,16:26:00,13,0,16:46:00
231,15-03-2022,1,17:10:00,95,0,17:30:00
231,24-03-2021,2,10:55:00,26,0,11:15:00
231,28-06-2021,0,13:00:00,1,0,13:20:00
231,08-04-2021,3,08:48:00,64,0,09:08:00
231,09-04-2021,4,18:43:00,60,0,19:03:00
231,26-04-2020,6,10:39:00,126,0,10:59:00
231,20-03-2021,5,12:11:00,68,0,12:31:00
231,06-02-2021,5,16:21:00,131,0,16:41:00
231,20-11-2021,5,12:11:00,114,0,12:31:00
231,10-10-2020,5,10:19:00,81,0,10:39:00
231,22-12-2020,1,10:25:00,11,0,10:45:00
231,01-01-2023,6,20:42:00,57,0,21:02:00
231,07-06-2020,6,18:53:00,115,0,19:13:00
231,07-05-2021,4,21:37:00,120,0,21:57:00
231,11-11-2021,3,15:34:00,73,0,15:54:00
231,10-06-2020,2,14:08:00,93,0,14:28:00
231,17-04-2021,5,20:28:00,16,0,20:48:00
231,26-12-2020,5,00:00,25,0,07:14:00
231,25-10-2021,0,12:42:00,7,0,13:02:00
231,21-07-2021,2,16:03:00,108,0,16:23:00
231,15-11-2021,0,17:18:00,103,0,17:38:00
231,05-07-2020,6,09:05:00,39,0,09:25:00
231,05-01-2020,6,10:27:00,14,0,10:47:00
231,13-11-2020,4,16:54:00,25,0,17:14:00
231,18-07-2022,0,17:43:00,59,0,18:03:00
231,05-10-2021,1,18:46:00,13,0,19:06:00
231,12-05-2020,1,14:18:00,79,0,14:38:00
231,11-06-2020,3,15:39:00,80,0,15:59:00
231,22-07-2021,3,15:16:00,117,0,15:36:00
231,11-11-2021,3,11:31:00,68,0,11:51:00
231,31-08-2020,0,12:42:00,57,0,13:02:00
231,11-04-2020,5,11:30:00,95,0,11:50:00
231,16-09-2022,4,19:59:00,127,0,20:19:00
231,17-01-2021,6,08:41:00,131,0,09:01:00
231,29-12-2022,3,14:35:00,100,0,14:55:00
231,09-01-2021,5,19:29:00,67,0,19:49:00
231,31-01-2021,6,08:35:00,50,0,08:55:00
231,27-02-2020,3,09:16:00,101,0,09:36:00
231,22-03-2021,0,09:15:00,75,0,09:35:00
231,06-06-2020,5,00:00,20,0,07:10:00
231,03-02-2021,2,21:09:00,112,0,21:29:00
231,16-09-2020,2,17:42:00,6,0,18:02:00
231,25-04-2022,0,10:19:00,81,0,10:39:00
231,28-02-2022,0,17:08:00,111,0,17:28:00
231,12-07-2021,0,15:48:00,65,0,16:08:00
231,27-04-2020,0,00:00,64,0,07:48:00
231,17-05-2020,6,13:50:00,95,0,14:10:00
231,17-10-2021,6,09:53:00,97,0,10:13:00
231,08-06-2020,0,11:12:00,46,0,11:32:00
231,06-03-2022,6,15:48:00,65,0,16:08:00
231,22-07-2022,4,09:36:00,117,0,09:56:00
231,05-06-2020,4,12:01:00,130,0,12:21:00
231,06-04-2021,1,18:53:00,115,0,19:13:00
231,28-10-2020,2,10:58:00,53,0,11:18:00
231,29-03-2020,6,08:49:00,43,0,09:09:00
231,12-11-2020,3,21:28:00,66,0,21:48:00
231,04-01-2020,5,08:25:00,61,0,08:45:00
231,26-05-2022,3,18:01:00,83,0,18:21:00
231,08-06-2022,2,10:01:00,131,0,10:21:00
231,30-12-2020,2,16:04:00,88,0,16:24:00
231,05-01-2020,6,14:51:00,114,0,15:11:00
231,04-06-2022,5,11:03:00,108,0,11:23:00
231,17-12-2020,3,09:03:00,86,0,09:23:00
231,03-10-2021,6,08:21:00,34,0,08:41:00
231,25-12-2022,6,11:01:00,106,0,11:21:00
231,17-12-2022,5,12:36:00,51,0,12:56:00
231,04-03-2020,2,17:36:00,119,0,17:56:00
231,20-07-2020,0,12:45:00,90,0,13:05:00
231,01-12-2021,2,17:35:00,27,0,17:55:00
231,17-02-2020,0,20:33:00,97,0,20:53:00
231,18-01-2020,5,08:11:00,45,0,08:31:00
231,04-12-2021,5,13:51:00,45,0,14:11:00
231,05-11-2020,3,22:18:00,121,0,22:38:00
231,12-12-2022,0,09:21:00,56,0,09:41:00
231,30-11-2022,2,20:08:00,16,0,20:28:00
231,29-01-2023,6,08:55:00,75,0,09:15:00
231,20-08-2020,3,12:38:00,79,0,12:58:00
231,13-03-2021,5,18:22:00,57,0,18:42:00
231,20-09-2020,6,12:33:00,72,0,12:53:00
231,29-01-2020,2,07:00:00,0,0,07:20:00
231,31-12-2021,4,18:44:00,10,0,19:04:00
231,13-01-2021,2,14:28:00,42,0,14:48:00
231,08-12-2021,2,18:22:00,107,0,18:42:00
231,02-01-2020,3,14:15:00,116,0,14:35:00
231,24-01-2020,4,20:01:00,34,0,20:21:00
231,21-03-2022,0,10:55:00,28,0,11:15:00
231,01-10-2020,3,19:14:00,73,0,19:34:00
231,22-12-2021,2,13:34:00,99,0,13:54:00
231,10-02-2021,2,16:01:00,3,0,16:21:00
231,20-01-2021,2,16:56:00,117,0,17:16:00
231,08-12-2020,1,10:44:00,10,0,11:04:00
231,13-05-2020,2,09:26:00,91,0,09:46:00
231,08-09-2020,1,12:35:00,116,0,12:55:00
231,22-03-2022,1,18:36:00,51,0,18:56:00
231,13-02-2022,6,20:00:00,128,0,20:20:00
231,18-01-2021,0,14:00:00,82,0,14:20:00
231,25-05-2020,0,11:32:00,70,0,11:52:00
231,10-12-2022,5,22:01:00,130,0,22:21:00
231,28-01-2023,5,11:21:00,5,0,11:41:00
231,30-11-2022,2,15:52:00,22,0,16:12:00
231,21-07-2021,2,15:56:00,117,0,16:16:00
231,16-01-2023,0,08:35:00,28,0,08:55:00
231,31-05-2020,6,10:45:00,11,0,11:05:00
231,21-01-2022,4,13:29:00,94,0,13:49:00
231,19-08-2021,3,19:06:00,12,0,19:26:00
231,17-01-2021,6,09:22:00,84,0,09:42:00
231,26-12-2022,0,08:06:00,13,0,08:26:00
231,28-11-2021,6,15:19:00,124,0,15:39:00
231,26-02-2020,2,11:55:00,75,0,12:15:00
231,18-06-2021,4,13:50:00,19,0,14:10:00
231,03-01-2021,6,11:08:00,93,0,11:28:00
231,18-01-2021,0,13:42:00,6,0,14:02:00
231,17-07-2022,6,20:06:00,92,0,20:26:00
231,05-11-2021,4,12:48:00,66,0,13:08:00
231,13-09-2021,0,10:57:00,77,0,11:17:00
231,20-05-2022,4,16:34:00,98,0,16:54:00
231,08-03-2020,6,07:27:00,41,0,07:47:00
231,20-11-2021,5,17:38:00,122,0,17:58:00
231,03-01-2021,6,13:31:00,69,0,13:51:00
231,27-05-2021,3,08:21:00,3,0,08:41:00
231,27-04-2020,0,09:06:00,13,0,09:26:00
231,02-11-2022,2,18:17:00,77,0,18:37:00
231,15-11-2021,0,21:26:00,91,0,21:46:00
231,29-11-2022,1,19:24:00,88,0,19:44:00
231,02-11-2020,0,18:13:00,47,0,18:33:00
231,29-11-2022,1,14:58:00,78,0,15:18:00
231,11-01-2020,5,21:10:00,95,0,21:30:00
231,02-09-2020,2,19:58:00,78,0,20:18:00
231,03-10-2020,5,13:59:00,104,0,14:19:00
231,23-07-2022,5,14:30:00,19,0,14:50:00
231,21-03-2022,0,18:42:00,107,0,19:02:00
231,18-09-2022,6,09:00:00,0,0,09:20:00
231,30-01-2023,0,09:33:00,97,0,09:53:00
231,16-07-2022,5,10:29:00,43,0,10:49:00
231,05-06-2020,4,09:18:00,78,0,09:38:00
231,29-05-2021,5,12:34:00,25,0,12:54:00
231,11-01-2023,2,16:59:00,126,0,17:19:00
231,08-06-2022,2,16:57:00,102,0,17:17:00
231,22-09-2021,2,16:29:00,18,0,16:49:00
231,14-04-2020,1,15:35:00,28,0,15:55:00
231,06-05-2020,2,12:22:00,37,0,12:42:00
231,23-10-2021,5,15:08:00,93,0,15:28:00
231,05-11-2020,3,16:45:00,89,0,17:05:00
231,10-07-2020,4,20:05:00,11,0,20:25:00
231,01-11-2022,1,18:58:00,53,0,19:18:00
231,27-06-2020,5,08:40:00,0,0,09:00:00
231,29-09-2022,3,11:53:00,24,0,12:13:00
231,22-07-2020,2,13:56:00,76,0,14:16:00
231,13-05-2022,4,10:33:00,48,0,10:53:00
231,05-05-2020,1,15:12:00,71,0,15:32:00
231,09-11-2021,1,16:33:00,97,0,16:53:00
231,08-02-2022,1,14:00:00,0,0,14:20:00
231,17-01-2021,6,22:01:00,131,0,22:21:00
231,03-08-2021,1,13:21:00,34,0,13:41:00
231,03-02-2020,0,15:05:00,90,0,15:25:00
231,10-08-2022,2,00:00,109,0,08:25:00
231,31-05-2022,1,20:39:00,123,0,20:59:00
231,09-09-2021,3,14:00:00,55,0,14:20:00
231,25-09-2021,5,20:53:00,97,0,21:13:00
231,07-10-2022,4,11:03:00,60,0,11:23:00
231,28-01-2022,4,18:26:00,40,0,18:46:00
231,24-11-2020,1,15:54:00,49,0,16:14:00
231,27-01-2023,4,00:00,47,0,07:33:00
231,12-12-2020,5,15:43:00,87,0,16:03:00
231,15-05-2021,5,09:18:00,32,0,09:38:00
231,29-05-2022,6,20:11:00,45,0,20:31:00
231,01-06-2020,0,19:00:00,105,0,19:20:00
231,06-02-2022,6,19:19:00,80,0,19:39:00
231,04-03-2020,2,12:06:00,12,0,12:26:00
231,05-06-2022,6,21:20:00,128,0,21:40:00
231,16-03-2021,1,18:09:00,112,0,18:29:00
231,04-04-2020,5,16:53:00,115,0,17:13:00
231,27-01-2022,3,10:34:00,99,0,10:54:00
231,04-10-2021,0,10:26:00,92,0,10:46:00
231,27-01-2023,4,09:35:00,27,0,09:55:00
231,14-11-2022,0,13:48:00,16,0,14:08:00
231,25-11-2020,2,11:42:00,7,0,12:02:00
231,16-01-2022,6,12:20:00,2,0,12:40:00
231,21-03-2021,6,16:18:00,31,0,16:38:00
231,02-11-2022,2,13:46:00,62,0,14:06:00
231,24-02-2020,0,10:40:00,128,0,11:00:00
231,31-05-2021,0,16:03:00,86,0,16:23:00
231,14-10-2022,4,10:04:00,10,0,10:24:00
231,28-02-2021,6,10:48:00,65,0,11:08:00
231,26-11-2020,3,10:21:00,4,0,10:41:00
231,14-01-2021,3,18:38:00,121,0,18:58:00
231,01-01-2021,4,14:08:00,64,0,14:28:00
231,17-04-2020,4,16:49:00,112,0,17:09:00
231,01-02-2020,5,08:55:00,116,0,09:15:00
231,26-07-2020,6,18:10:00,113,0,18:30:00
231,04-08-2021,2,08:02:00,36,0,08:22:00
231,08-10-2020,3,19:55:00,100,0,20:15:00
231,25-07-2020,5,09:11:00,96,0,09:31:00
231,02-08-2020,6,16:21:00,34,0,16:41:00
231,02-10-2021,5,14:22:00,84,0,14:42:00
231,15-12-2021,2,12:40:00,33,0,13:00:00
231,28-01-2021,3,12:20:00,0,0,12:40:00
231,14-02-2021,6,20:40:00,105,0,21:00:00
231,31-01-2020,4,21:03:00,58,0,21:23:00
231,14-12-2021,1,12:59:00,81,0,13:19:00
231,01-06-2021,1,15:16:00,117,0,15:36:00
231,13-10-2021,2,20:39:00,123,0,20:59:00
231,27-03-2022,6,14:23:00,58,0,14:43:00
231,19-06-2021,5,19:16:00,117,0,19:36:00
231,13-07-2022,2,15:25:00,89,0,15:45:00
231,31-10-2022,0,19:42:00,84,0,20:02:00
231,24-08-2021,1,09:38:00,121,0,09:58:00
231,18-11-2022,4,18:19:00,124,0,18:39:00
231,28-03-2020,5,08:26:00,12,0,08:46:00
231,30-08-2020,6,15:41:00,56,0,16:01:00
231,05-03-2022,5,08:32:00,46,0,08:52:00
231,11-01-2022,1,09:32:00,70,0,09:52:00
231,11-03-2020,2,07:59:00,80,0,08:19:00
231,04-01-2021,0,11:09:00,94,0,11:29:00
231,02-03-2020,0,08:31:00,68,0,08:51:00
231,30-03-2021,1,11:40:00,2,0,12:00:00
231,17-04-2020,4,16:53:00,24,0,17:13:00
231,10-08-2022,2,13:08:00,65,0,13:28:00
231,11-06-2020,3,13:20:00,55,0,13:40:00
231,13-01-2022,3,13:59:00,104,0,14:19:00
231,06-04-2021,1,09:08:00,66,0,09:28:00
231,23-11-2021,1,20:50:00,19,0,21:10:00
231,18-10-2020,6,14:26:00,92,0,14:46:00
231,27-08-2021,4,14:41:00,35,0,15:01:00
231,09-09-2020,2,13:27:00,15,0,13:47:00
231,08-08-2021,6,13:26:00,12,0,13:46:00
231,18-08-2020,1,13:30:00,95,0,13:50:00
231,22-06-2021,1,13:36:00,76,0,13:56:00
231,07-11-2022,0,14:46:00,63,0,15:06:00
231,29-11-2020,6,15:36:00,119,0,15:56:00
231,25-06-2022,5,12:27:00,14,0,12:47:00
231,08-11-2021,0,09:19:00,126,0,09:39:00
231,27-02-2021,5,07:52:00,71,0,08:12:00
231,19-03-2021,4,13:57:00,120,0,14:17:00
231,21-01-2020,1,14:20:00,105,0,14:40:00
231,18-03-2022,4,13:15:00,50,0,13:35:00
231,07-10-2021,3,20:17:00,120,0,20:37:00
231,05-08-2022,4,09:53:00,24,0,10:13:00
231,21-02-2022,0,20:11:00,96,0,20:31:00
231,16-07-2022,5,13:55:00,27,0,14:15:00
231,12-07-2022,1,08:14:00,74,0,08:34:00
231,27-03-2020,4,20:40:00,105,0,21:00:00
231,21-11-2021,6,21:26:00,91,0,21:46:00
231,01-12-2022,3,18:25:00,109,0,18:45:00
231,27-07-2022,2,19:00:00,33,0,19:20:00
231,20-03-2020,4,18:53:00,48,0,19:13:00
231,18-09-2020,4,09:08:00,111,0,09:28:00
231,20-04-2022,2,12:16:00,76,0,12:36:00
231,30-01-2020,3,09:51:00,69,0,10:11:00
231,04-12-2021,5,21:43:00,87,0,22:03:00
231,29-06-2022,2,16:32:00,46,0,16:52:00
231,22-01-2023,6,12:39:00,80,0,12:59:00
231,03-05-2022,1,14:23:00,108,0,14:43:00
231,28-07-2020,1,07:21:00,34,0,07:41:00
231,02-07-2020,3,18:49:00,112,0,19:09:00
231,10-01-2021,6,15:25:00,89,0,15:45:00
231,11-07-2021,6,10:35:00,116,0,10:55:00
231,14-06-2020,6,13:33:00,23,0,13:53:00
231,28-07-2020,1,17:25:00,39,0,17:45:00
231,29-04-2021,3,08:41:00,35,0,09:01:00
231,18-10-2022,1,21:07:00,41,0,21:27:00
231,22-03-2021,0,15:45:00,90,0,16:05:00
231,20-12-2021,0,20:49:00,112,0,21:09:00
231,02-11-2020,0,13:26:00,63,0,13:46:00
231,16-01-2020,3,16:42:00,57,0,17:02:00
231,04-12-2021,5,08:27:00,41,0,08:47:00
231,04-11-2021,3,19:40:00,82,0,20:00:00
231,04-12-2021,5,15:38:00,78,0,15:58:00
231,15-09-2020,1,09:31:00,21,0,09:51:00
231,24-03-2022,3,21:58:00,122,0,22:18:00
231,21-01-2023,5,17:14:00,73,0,17:34:00
231,23-08-2021,0,18:03:00,8,0,18:23:00
231,25-12-2020,4,08:11:00,96,0,08:31:00
231,05-05-2020,1,19:02:00,36,0,19:22:00
231,02-08-2020,6,09:41:00,106,0,10:01:00
231,19-12-2022,0,17:56:00,117,0,18:16:00
231,30-01-2023,0,17:46:00,12,0,18:06:00
231,29-09-2022,3,10:45:00,39,0,11:05:00
231,30-03-2021,1,20:10:00,95,0,20:30:00
231,19-06-2021,5,07:35:00,28,0,07:55:00
231,27-04-2020,0,16:46:00,92,0,17:06:00
231,23-08-2020,6,09:46:00,63,0,10:06:00
231,19-07-2021,0,22:07:00,110,0,22:27:00
231,03-12-2021,4,13:23:00,60,0,13:43:00
231,02-08-2021,0,09:13:00,47,0,09:33:00
231,04-10-2022,1,09:45:00,89,0,10:05:00
231,18-03-2020,2,20:42:00,85,0,21:02:00
231,23-08-2021,0,13:18:00,31,0,13:38:00
231,07-07-2022,3,14:46:00,92,0,15:06:00
231,22-12-2021,2,17:25:00,109,0,17:45:00
231,30-12-2022,4,08:52:00,70,0,09:12:00
231,22-08-2021,6,13:06:00,91,0,13:26:00
231,01-12-2020,1,09:25:00,11,0,09:45:00
231,20-02-2022,6,14:41:00,4,0,15:01:00
231,31-01-2020,4,11:54:00,98,0,12:14:00
231,11-08-2020,1,17:24:00,9,0,17:44:00
231,13-05-2021,3,19:52:00,22,0,20:12:00
231,05-04-2022,1,10:41:00,83,0,11:01:00
231,03-06-2021,3,19:52:00,22,0,20:12:00
231,29-02-2020,5,20:23:00,87,0,20:43:00
231,13-02-2021,5,19:56:00,29,0,20:16:00
231,21-07-2020,1,16:45:00,90,0,17:05:00
231,26-07-2020,6,09:30:00,20,0,09:50:00
231,28-06-2020,6,18:10:00,44,0,18:30:00
231,07-11-2020,5,19:53:00,115,0,20:13:00
231,29-09-2020,1,15:17:00,102,0,15:37:00
231,24-04-2021,5,20:36:00,51,0,20:56:00
231,26-07-2022,1,13:23:00,60,0,13:43:00
231,12-02-2021,4,10:06:00,12,0,10:26:00
231,18-03-2022,4,14:18:00,79,0,14:38:00
231,29-11-2022,1,16:18:00,103,0,16:38:00
231,19-02-2020,2,08:10:00,20,0,08:30:00
231,15-08-2020,5,16:41:00,35,0,17:01:00
231,22-01-2021,4,17:32:00,70,0,17:52:00
231,21-10-2022,4,00:00,109,0,08:25:00
231,15-01-2023,6,19:36:00,101,0,19:56:00
231,16-06-2022,3,12:43:00,59,0,13:03:00
231,11-09-2022,6,08:23:00,87,0,08:43:00
231,01-08-2022,0,19:01:00,4,0,19:21:00
231,26-03-2022,5,15:26:00,40,0,15:46:00
231,12-01-2023,3,16:44:00,9,0,17:04:00
231,04-11-2022,4,18:38:00,79,0,18:58:00
231,16-06-2020,1,20:41:00,34,0,21:01:00
231,22-11-2022,1,12:28:00,16,0,12:48:00
231,09-12-2021,3,08:40:00,129,0,09:00:00
231,31-03-2021,2,14:20:00,82,0,14:40:00
231,27-07-2022,2,12:29:00,43,0,12:49:00
231,24-08-2021,1,18:34:00,73,0,18:54:00
231,13-03-2021,5,18:46:00,12,0,19:06:00
231,27-09-2020,6,22:01:00,106,0,22:21:00
231,23-04-2022,5,07:06:00,12,0,07:26:00
231,30-06-2022,3,00:00,109,0,08:25:00
231,25-01-2020,5,09:19:00,125,0,09:39:00
231,21-07-2021,2,08:56:00,101,0,09:16:00
231,08-11-2020,6,11:19:00,123,0,11:39:00
231,20-05-2021,3,09:37:00,30,0,09:57:00
231,25-10-2020,6,10:56:00,29,0,11:16:00
231,06-05-2022,4,12:13:00,48,0,12:33:00
231,29-07-2020,2,10:10:00,19,0,10:30:00
231,30-12-2020,2,19:05:00,39,0,19:25:00
231,23-08-2022,1,13:18:00,103,0,13:38:00
231,01-02-2022,1,15:22:00,85,0,15:42:00
231,15-04-2022,4,11:47:00,41,0,12:07:00
231,15-06-2022,2,18:25:00,109,0,18:45:00
231,30-05-2021,6,19:47:00,14,0,20:07:00
231,21-01-2023,5,14:33:00,72,0,14:53:00
231,06-10-2020,1,21:20:00,82,0,21:40:00
231,11-12-2020,4,08:46:00,13,0,09:06:00
231,28-03-2020,5,16:55:00,26,0,17:15:00
231,16-05-2020,5,07:52:00,70,0,08:12:00
231,01-10-2022,5,11:16:00,119,0,11:36:00
231,12-12-2022,0,13:20:00,82,0,13:40:00
231,17-07-2022,6,10:49:00,18,0,11:09:00
231,23-01-2022,6,12:20:00,1,0,12:40:00
231,20-12-2021,0,17:49:00,43,0,18:09:00
231,02-02-2020,6,18:04:00,9,0,18:24:00
231,27-06-2022,0,13:06:00,92,0,13:26:00
231,24-08-2020,0,11:02:00,37,0,11:22:00
231,23-12-2022,4,17:29:00,43,0,17:49:00
231,07-01-2023,5,16:43:00,59,0,17:03:00
231,03-09-2020,3,12:59:00,104,0,13:19:00
231,18-03-2022,4,12:31:00,96,0,12:51:00
231,12-04-2020,6,19:25:00,39,0,19:45:00
231,14-03-2020,5,10:17:00,77,0,10:37:00
231,16-11-2022,2,00:00,46,0,07:32:00
231,13-01-2021,2,10:35:00,116,0,10:55:00
231,13-01-2020,0,11:06:00,62,0,11:26:00
231,27-06-2022,0,19:07:00,15,0,19:27:00
231,20-05-2020,2,17:03:00,8,0,17:23:00
231,15-11-2021,0,13:08:00,16,0,13:28:00
231,18-12-2022,6,20:54:00,49,0,21:14:00
231,12-12-2021,6,20:05:00,11,0,20:25:00
231,14-02-2021,6,19:56:00,118,0,20:16:00
231,06-04-2020,0,14:05:00,39,0,14:25:00
231,15-10-2022,5,10:32:00,71,0,10:52:00
231,23-04-2022,5,07:35:00,27,0,07:55:00
231,28-06-2022,1,15:19:00,123,0,15:39:00
231,24-05-2022,1,11:14:00,99,0,11:34:00
231,08-07-2020,2,09:14:00,49,0,09:34:00
231,04-11-2022,4,00:00,130,0,08:41:00
231,13-03-2020,4,12:22:00,57,0,12:42:00
231,10-06-2022,4,22:19:00,125,0,22:39:00
231,26-12-2021,6,13:55:00,75,0,14:15:00
231,15-09-2020,1,18:43:00,58,0,19:03:00
231,22-07-2021,3,18:05:00,61,0,18:25:00
231,10-10-2022,0,21:20:00,128,0,21:40:00
231,18-11-2022,4,14:08:00,93,0,14:28:00
231,11-06-2020,3,18:26:00,12,0,18:46:00
231,12-04-2022,1,12:13:00,47,0,12:33:00
231,22-06-2020,0,16:35:00,75,0,16:55:00
231,02-12-2021,3,08:55:00,100,0,09:15:00
231,16-04-2020,3,11:16:00,101,0,11:36:00
231,14-08-2022,6,21:29:00,112,0,21:49:00
231,14-10-2021,3,10:53:00,115,0,11:13:00
231,07-04-2020,1,14:34:00,99,0,14:54:00
231,10-10-2021,6,09:40:00,128,0,10:00:00
231,07-09-2020,0,09:51:00,21,0,10:11:00
231,01-02-2021,0,08:00:00,33,0,08:20:00
231,15-07-2020,2,09:51:00,96,0,10:11:00
231,15-04-2020,2,19:56:00,51,0,20:16:00
231,16-07-2021,4,18:24:00,38,0,18:44:00
231,19-02-2020,2,19:52:00,22,0,20:12:00
231,03-03-2020,1,18:43:00,59,0,19:03:00
231,04-06-2020,3,08:45:00,89,0,09:05:00
231,01-10-2021,4,09:36:00,29,0,09:56:00
231,22-05-2022,6,11:40:00,33,0,12:00:00
231,06-12-2021,0,13:43:00,58,0,14:03:00
231,20-07-2022,2,11:26:00,12,0,11:46:00
231,05-06-2021,5,00:00,89,0,08:05:00
231,07-01-2022,4,16:06:00,62,0,16:26:00
231,11-04-2020,5,13:02:00,107,0,13:22:00
231,14-06-2021,0,11:18:00,32,0,11:38:00
231,11-10-2022,1,16:44:00,10,0,17:04:00
231,25-12-2022,6,18:13:00,72,0,18:33:00
231,04-09-2021,5,13:23:00,87,0,13:43:00
231,30-04-2021,4,11:39:00,104,0,11:59:00
231,30-07-2021,4,19:33:00,47,0,19:53:00
231,04-03-2021,3,11:19:00,127,0,11:39:00
231,23-08-2021,0,15:16:00,117,0,15:36:00
231,23-12-2020,2,13:37:00,52,0,13:57:00
231,08-05-2020,4,08:15:00,28,0,08:35:00
231,24-01-2021,6,09:54:00,49,0,10:14:00
231,03-09-2022,5,16:49:00,112,0,17:09:00
231,19-08-2020,2,18:34:00,49,0,18:54:00
231,03-05-2021,0,11:02:00,7,0,11:22:00
231,25-11-2020,2,13:49:00,18,0,14:09:00
231,26-03-2022,5,21:19:00,125,0,21:39:00
231,06-05-2020,2,21:57:00,120,0,22:17:00
231,22-06-2021,1,15:20:00,33,0,15:40:00
231,18-06-2020,3,20:37:00,102,0,20:57:00
231,28-01-2023,5,09:05:00,109,0,09:25:00
231,30-05-2020,5,18:17:00,102,0,18:37:00
231,08-08-2022,0,08:33:00,115,0,08:53:00
231,24-08-2020,0,16:14:00,49,0,16:34:00
231,15-06-2022,2,08:09:00,67,0,08:29:00
231,14-01-2023,5,15:09:00,94,0,15:29:00
231,24-09-2022,5,11:18:00,103,0,11:38:00
231,09-11-2022,2,14:16:00,29,0,14:36:00
231,27-05-2021,3,18:18:00,79,0,18:38:00
231,05-08-2022,4,09:05:00,90,0,09:25:00
231,09-04-2021,4,15:22:00,37,0,15:42:00
231,29-04-2020,2,15:41:00,106,0,16:01:00
231,12-12-2021,6,15:03:00,86,0,15:23:00
231,29-01-2021,4,10:03:00,59,0,10:23:00
231,30-12-2022,4,20:14:00,99,0,20:34:00
231,14-04-2021,2,12:03:00,86,0,12:23:00
231,26-03-2021,4,18:28:00,65,0,18:48:00
231,18-04-2020,5,14:29:00,43,0,14:49:00
231,19-05-2021,2,14:43:00,8,0,15:03:00
231,19-05-2022,3,12:20:00,55,0,12:40:00
231,05-02-2022,5,08:07:00,14,0,08:27:00
231,29-10-2021,4,09:33:00,24,0,09:53:00
231,23-11-2020,0,15:59:00,54,0,16:19:00
231,13-09-2020,6,11:26:00,40,0,11:46:00
231,27-04-2022,2,16:36:00,29,0,16:56:00
231,25-03-2021,3,18:37:00,52,0,18:57:00
231,28-12-2021,1,13:40:00,1,0,14:00:00
231,15-12-2021,2,20:08:00,93,0,20:28:00
231,12-02-2021,4,12:21:00,34,0,12:41:00
231,04-03-2022,4,10:38:00,31,0,10:58:00
231,26-02-2021,4,17:02:00,6,0,17:22:00
231,19-01-2023,3,12:38:00,31,0,12:58:00
231,12-11-2020,3,21:09:00,43,0,21:29:00
231,04-08-2022,3,18:33:00,97,0,18:53:00
231,09-11-2022,2,14:41:00,5,0,15:01:00
231,16-10-2020,4,14:21:00,106,0,14:41:00
231,23-05-2020,5,12:19:00,127,0,12:39:00
231,21-11-2020,5,20:03:00,8,0,20:23:00
231,17-03-2022,3,17:13:00,24,0,17:33:00
231,03-10-2020,5,11:25:00,39,0,11:45:00
231,28-03-2022,0,16:43:00,108,0,17:03:00
231,06-01-2023,4,14:56:00,117,0,15:16:00
231,05-04-2022,1,13:25:00,89,0,13:45:00
231,20-12-2022,1,19:58:00,78,0,20:18:00
231,09-07-2021,4,22:11:00,114,0,22:31:00
231,15-09-2020,1,17:56:00,117,0,18:16:00
